ID,ชนิด,รหัสสินค้า,ชื่อ,เผยแพร่แล้ว,เป็นรายการเด่นหรือไม่,การมองเห็นในแค็ตตาล็อก,คำอธิบายแบบย่อ,รายละเอียดเพิ่มเติม,วันเริ่มต้นลดราคา,วันสิ้นสุดการลดราคา,สถานะภาษี,กลุ่มภาษี,มีสินค้าในคลังสินค้า?,คลังสินค้า,"Low stock amount",อนุญาตให้จองสินค้าหรือไม่,"จำกัดการขายแค่ 1 ชิ้นหรือไม่?","น้ำหนัก (g)","ยาว (cm)","กว้าง (cm)","สูง (cm)",เปิดให้ผู้ใช้รีวิวสินค้า?,บันทึกในการสั่งซื้อ,ราคาที่ลด,ราคาปกติ,หมวดหมู่,ป้ายกำกับ,ประเภทการจัดส่ง,ไฟล์รูปภาพ,ลิมิตจำนวนดาวน์โหลด,วันหมดอายุดาวน์โหลด,หลัก,สินค้ากลุ่ม,Up-sells,Cross-sells,"URL ภายนอก",ข้อความของปุ่ม,ตำแหน่ง,"ชื่อคุณสมบัติ 1","ค่าคุณสมบัติ 1","คุณสมบัติภายนอกที่เห็นได้ 1","คุณสมบัติทั่วไป 1"
7165,simple,VB0623,"เห็ดกระด้าง (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดกระด้าง.jpg,,,,,,,,,0,,,,
7166,simple,VB0633,"กระเจี๊ยบเขียว (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระเจี๊ยบเขียว.jpg,,,,,,,,,0,,,,
7167,simple,VB0643,"กระหล่ำดอก (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระหล่ำดอก.jpg,,,,,,,,,0,,,,
7168,simple,VB0653,"กระหล่ำปลี (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระหล่ำปลี.jpg,,,,,,,,,0,,,,
7169,simple,VB0663,"แขนงกระหล่ำปลี (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/แขนงกระหล่ำปลี.jpg,,,,,,,,,0,,,,
7170,simple,VB0673,"แครอทไทย (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/แครอทไทย.jpg,,,,,,,,,0,,,,
7171,simple,VB0683,"เบบี้แครอท (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เบบี้แครอท.jpg,,,,,,,,,0,,,,
7172,simple,VB0693,"ผักกาดแก้ว (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักกาดแก้ว.jpg,,,,,,,,,0,,,,
7173,simple,VB0703,"ใบสะระแหน่ (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบสะระแหน่.jpg,,,,,,,,,0,,,,
7174,simple,VB0713,"ใบมะกรูด (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบมะกรูด.jpg,,,,,,,,,0,,,,
7175,simple,VB0723,"ลูกมะกรูด (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.49,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ลูกมะกรูด.jpg,,,,,,,,,0,,,,
7176,simple,VB0733,"ใบยอ (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.96,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบยอ.jpg,,,,,,,,,0,,,,
7177,simple,VB0743,"ใบย่านาง (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบย่านาง.jpg,,,,,,,,,0,,,,
7178,simple,VB0753,"ใบเหลียง (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบเหลียง.jpg,,,,,,,,,0,,,,
7179,simple,VB0763,"ใบตอง (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบตอง.jpg,,,,,,,,,0,,,,
7180,simple,VB0773,"บวบงู (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/บวบงู.jpg,,,,,,,,,0,,,,
7181,simple,VB0783,"มะเขือยาว (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือยาว.jpg,,,,,,,,,0,,,,
7182,simple,VB0793,"มะเขือลาย (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือลาย.jpg,,,,,,,,,0,,,,
7183,simple,VB0803,"มะเขือม่วง (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือม่วง.jpg,,,,,,,,,0,,,,
7184,simple,VB0813,"มะเขือเหลือง (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือเหลือง.jpg,,,,,,,,,0,,,,
7185,simple,VB0823,"มะเขือลิง (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.96,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือลิง.jpg,,,,,,,,,0,,,,
7186,simple,VB0833,"มะเขือไข่เต่า (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.96,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือไข่เต่า.jpg,,,,,,,,,0,,,,
7187,simple,VB0843,"มะเขือเทศราชินี (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.96,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือเทศราชินี.jpg,,,,,,,,,0,,,,
7188,simple,VB0853,"มะเขือเทศเชอรี่ (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือเทศเชอรี่.jpg,,,,,,,,,0,,,,
7189,simple,VB0863,"มะเขือเทศเครือส้ม (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,4.89,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือเทศเครือส้ม.jpg,,,,,,,,,0,,,,
7190,simple,VB0873,"มะเขือเทศเนื้อ (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,4.89,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือเทศเนื้อ.jpg,,,,,,,,,0,,,,
7191,simple,VB0883,"หน่อไม้ฝรั่งเขียว (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/หน่อไม้ฝรั่งเขียว.jpg,,,,,,,,,0,,,,
7192,simple,VB0893,"หน่อไม้ดอง (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/หน่อไม้ดอง.jpg,,,,,,,,,0,,,,
7193,simple,VB0903,"หน่อไม้ไผ่รวก (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,2.87,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/หน่อไม้ไผ่รวก.jpg,,,,,,,,,0,,,,
7194,simple,VB0913,"ยอดฟักแม้ว ยอดมะระ (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.96,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ยอดฟักแม้ว.jpg,,,,,,,,,0,,,,
7195,simple,VB0923,"ยอดฟักทอง(กำ) (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.96,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ยอดฟักทองกำ.jpg,,,,,,,,,0,,,,
7196,simple,VB0933,"ยอดมะพร้าว (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,7.52,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ยอดมะพร้าว.jpg,,,,,,,,,0,,,,
7197,simple,VB0943,"ฟักทองลายทองคำ (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ฟักทองลายทองคำ.jpg,,,,,,,,,0,,,,
7198,simple,VB0953,"สะตอแกะ (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/สะตอแกะ.jpg,,,,,,,,,0,,,,
7199,simple,VB0963,"กระถินฝักแก่ (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,5.04,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/กระถินฝักแก่.jpg,,,,,,,,,0,,,,
7200,simple,VB0973,"ตะไคร้ (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,4.89,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ตะไคร้.jpg,,,,,,,,,0,,,,
7201,simple,VB0983,"เห็ดฟาง (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,0,,,0,0,250,,,,0,,,3.96,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดฟาง-1.jpg,,,,,,,,,0,,,,
7202,simple,VB0993,"ฝักสะตอ (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ฝักสะตอ.jpg,,,,,,,,,0,,,,
7203,simple,VB1003,"ดอกสะเดา (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.49,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ดอกสะเดา.jpg,,,,,,,,,0,,,,
7204,simple,VB1013,"ดอกหอม (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.49,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ดอกหอม.jpg,,,,,,,,,0,,,,
7205,simple,VB1023,"ผักบุ้งนา (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.96,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักบุ้งนา.jpg,,,,,,,,,0,,,,
7206,simple,VB1033,"ยี่หร่า (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,4.58,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบยี่หร่า.jpg,,,,,,,,,0,,,,
7207,simple,VB1043,"ขึ้นฉ่าย (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ขึ้นฉ่าย.jpg,,,,,,,,,0,,,,
7208,simple,VB1053,"มะระขี้นก (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะระขี้นก.jpg,,,,,,,,,0,,,,
7209,simple,VB1063,"ไส้ข่าอ่อน (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,2.47,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ไส้ข่าอ่อน.jpg,,,,,,,,,0,,,,
7210,simple,VB1073,"ผักแว่น (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักแว่น.jpg,,,,,,,,,0,,,,
7211,simple,VB1103,"สายบัว (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/สายบัว.jpg,,,,,,,,,0,,,,
7212,simple,VB1113,"ก้านทูน (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ก้านทูน.jpg,,,,,,,,,0,,,,
7213,simple,VB1123,"หวายอ่อนปลอก (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,4.58,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/หวายอ่อนปลอก.jpg,,,,,,,,,0,,,,
7214,simple,VB1133,"ผักหวานป่า (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักหวานป่า.jpg,,,,,,,,,0,,,,
7215,simple,VB1143,"ใบย่านาง เฉพาะใบ (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบย่านาง-เฉพาะใบ.jpg,,,,,,,,,0,,,,
7216,simple,VB1153,"ก้านจอง (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ก้านจอง.jpg,,,,,,,,,0,,,,
7217,simple,VB1163,"หัวปลี (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.1,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/หัวปลี.jpg,,,,,,,,,0,,,,
7218,simple,VB1173,"ยอดแค (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ยอดแค.jpg,,,,,,,,,0,,,,
7219,simple,VB1183,"ยอดกระถิน (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,4.27,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ยอดกระถิน.jpg,,,,,,,,,0,,,,
7220,simple,VB1193,"ฝักกระถินอ่อน (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,4.27,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ฝักกระถินอ่อน.jpg,,,,,,,,,0,,,,
7221,simple,VB1203,"ขี้เหล็ก (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ขี้เหล็ก.jpg,,,,,,,,,0,,,,
7222,simple,VB1213,"ตำลึง (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,4.27,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ตำลึง.jpg,,,,,,,,,0,,,,
7223,simple,VB1223,"สะตอดอง (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.96,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/สะตอดอง.jpg,,,,,,,,,0,,,,
7224,simple,VB1233,"ไข่ผำ (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,4.27,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ไข่ผำ.jpg,,,,,,,,,0,,,,
7225,simple,VB1243,"ลิ้นฟ้า (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ลิ้นฟ้า.jpg,,,,,,,,,0,,,,
7226,simple,VB1253,"เห็ดขอนขาว (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,4.42,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดขอนขาว.jpg,,,,,,,,,0,,,,
7227,simple,VB1263,"มะเขือ ตอแหล (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือ-ตอแหล.jpg,,,,,,,,,0,,,,
7228,simple,VB1273,"มะเขือเสวย (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะเขือเสวย.jpg,,,,,,,,,0,,,,
7229,simple,VB1283,"ชะพลู (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ชะพลู.jpg,,,,,,,,,0,,,,
7230,simple,VB1293,"ดอกกระเจียว (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,4.11,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ดอกกระเจียว.jpg,,,,,,,,,0,,,,
7231,simple,VB1303,"มะกอกลาว (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,5.04,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/มะกอกลาว.jpg,,,,,,,,,0,,,,
7232,simple,VB1313,"ขี้เหล็กต้ม (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ขี้เหล็กต้ม.jpg,,,,,,,,,0,,,,
7233,simple,VB1323,"ดอกขจร/Cowslip creeper (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ดอกขจร.jpg,,,,,,,,,0,,,,
7234,simple,VB1333,"หน่อไม้ไผ่ตง (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,2.48,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/หน่อไม้ไผ่ตง.jpg,,,,,,,,,0,,,,
7235,simple,VB1343,"พริกลาว (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/พริกลาว.jpg,,,,,,,,,0,,,,
7236,simple,VB1353,"เห็ดผึ้ง เห็ดยูคา (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,4.73,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/เห็ดผึ้ง-เห็ดยูคา.jpg,,,,,,,,,0,,,,
7237,simple,VB1363,"ผักแพว (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,4.73,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักแพว.jpg,,,,,,,,,0,,,,
7238,simple,VB1373,"ผักกาดสร้อย (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ผักกาดสร้อย.jpg,,,,,,,,,0,,,,
7239,simple,VB1383,"ดอกโสน (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ดอกโสน.jpg,,,,,,,,,0,,,,
7240,simple,VB1403,"บวบหอม (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.8,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/บวบหอม.jpg,,,,,,,,,0,,,,
7241,simple,VB1413,"ลูกเหรียง (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,5.82,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ลูกเหรียง.jpg,,,,,,,,,0,,,,
7242,simple,VB1423,"ดอกมะละกอ (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,5.82,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ดอกมะละกอ.jpg,,,,,,,,,0,,,,
7243,simple,VB1433,"ใบมะขามอ่อน (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,4.27,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบมะขามอ่อน.jpg,,,,,,,,,0,,,,
7244,simple,VB1443,"ถั่วปี่ (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,4.27,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ถั่วปี่.jpg,,,,,,,,,0,,,,
7245,simple,VB1453,"ใบกะเพราแดง (250 กรัม)",0,0,visible,"250 กรัม",,,,taxable,,1,,,0,0,250,,,,0,,,3.36,ผัก,,,https://mrince.com/wp-content/uploads/2022/04/ใบกะเพราแดง.jpg,,,,,,,,,0,,,,
